"id","name_en","name_pt_BR","name_ja","aliases","source_games","role","element","range","area","power","accuracy","sp","recovery","effects","mastery","tags","teachable","availability"
"nanokurasshu","Nanokurasshu","Nanokurasshu","ナノクラッシュ","ナノクラッシュ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"niidorusupuree","Niidorusupuree","Niidorusupuree","ニードルスプレー","ニードルスプレー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"ninotachi","Ninotachi","Ninotachi","にのたち","にのたち","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"nekkuhangingu","Nekkuhangingu","Nekkuhangingu","ネックハンギング","ネックハンギング","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"noijiiekoo","Noijiiekoo","Noijiiekoo","ノイジーエコー","ノイジーエコー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"noozankurosubonbaa","Noozankurosubonbaa","Noozankurosubonbaa","ノーザンクロスボンバー","ノーザンクロスボンバー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","false","requires_digixros"
"nokkubasutaa","Nokkubasutaa","Nokkubasutaa","ノックバスター","ノックバスター","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"paajishain","Paajishain","Paajishain","パージシャイン","パージシャイン","super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_up"",""chance"":25,""duration"":3}]","efficient","light | projectile","true","ready"
"baasutobanchoopanchi","Baasutobanchoopanchi","Baasutobanchoopanchi","バーストバンチョーパンチ","バーストバンチョーパンチ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","false","requires_digixros"
"haatobureikaa","Haatobureikaa","Haatobureikaa","ハートブレイカー","ハートブレイカー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"baaningusaramandaa","Baaningusaramandaa","Baaningusaramandaa","バーニングサラマンダー","バーニングサラマンダー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"baaningusutaakurasshaa","Baaningusutaakurasshaa","Baaningusutaakurasshaa","バーニングスタークラッシャー","バーニングスタークラッシャー","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","false","requires_digixros"
"haidoropuresshaa","Haidoropuresshaa","Haidoropuresshaa","ハイドロプレッシャー","ハイドロプレッシャー","super_xros_wars","striker","water","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","reliable_effect","water | melee","false","requires_digixros"
"haidorobomu","Haidorobomu","Haidorobomu","ハイドロボム","ハイドロボム","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"haipaaburudoozaa","Haipaaburudoozaa","Haipaaburudoozaa","ハイパーブルドーザー","ハイパーブルドーザー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"haipaapurominensu","Haipaapurominensu","Haipaapurominensu","ハイパープロミネンス","ハイパープロミネンス","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","true","ready"
"haipaamugenkyanon","Haipaamugenkyanon","Haipaamugenkyanon","ハイパームゲンキャノン","ハイパームゲンキャノン","super_xros_wars","area_damage","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","electric | projectile","false","requires_digixros"
"haiburittoaamuzu","Haiburittoaamuzu","Haiburittoaamuzu","ハイブリットアームズ","ハイブリットアームズ","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"haouryoudanken","Haouryoudanken","Haouryoudanken","はおうりょうだんけん","はおうりょうだんけん","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","false","requires_digixros"
"paochen","Paochen","Paochen","パオチェン","パオチェン","super_xros_wars","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","dark | melee","true","ready"
"paotsu","Paotsu","Paotsu","パオツゥ","パオツゥ","super_xros_wars","striker","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","reliable_effect","electric | melee","true","ready"
"paotsei","Paotsei","Paotsei","パオツェイ","パオツェイ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""doom"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"bakuoyajipanchi","Bakuoyajipanchi","Bakuoyajipanchi","ばくオヤジパンチ","ばくオヤジパンチ","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","true","ready"
"battofurattaa","Battofurattaa","Battofurattaa","バットフラッター","バットフラッター","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"badiburasutaa","Badiburasutaa","Badiburasutaa","バディブラスター","バディブラスター","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","light | melee","false","requires_digixros"
"batoruken","Batoruken","Batoruken","バトルけん","バトルけん","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"batorurezorubu","Batorurezorubu","Batorurezorubu","バトルレゾルブ","バトルレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"bananasurippu","Bananasurippu","Bananasurippu","バナナスリップ","バナナスリップ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","false","requires_digixros"
"hayabusanotsume","Hayabusanotsume","Hayabusanotsume","はやぶさのツメ","はやぶさのツメ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"harashooatakku","Harashooatakku","Harashooatakku","ハラショーアタック","ハラショーアタック","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"hantingukyanon","Hantingukyanon","Hantingukyanon","ハンティングキャノン","ハンティングキャノン","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"pandemoniumufureimu","Pandemoniumufureimu","Pandemoniumufureimu","パンデモニウムフレイム","パンデモニウムフレイム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","false","requires_digixros"
"pandemoniumurosuto","Pandemoniumurosuto","Pandemoniumurosuto","パンデモニウムロスト","パンデモニウムロスト","super_xros_wars","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","dark | melee","true","ready"
"pandoora_daiarogu","Pandoora Daiarogu","Pandoora Daiarogu","パンドーラ・ダイアログ","パンドーラ・ダイアログ","super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","dark | projectile","true","ready"
"hanmaabuumeran","Hanmaabuumeran","Hanmaabuumeran","ハンマーブーメラン","ハンマーブーメラン","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"biikupekkaa","Biikupekkaa","Biikupekkaa","ビークペッカー","ビークペッカー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"piisuobuaasu","Piisuobuaasu","Piisuobuaasu","ピースオブアース","ピースオブアース","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"hiitoappaa","Hiitoappaa","Hiitoappaa","ヒートアッパー","ヒートアッパー","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","fire | melee","true","ready"
